58616025,15064.19,118770.73,7456.09,962937.63
62279181,14813.87,118769.55,7543.54,579811.19
65941374,16060.61,117729.00,7414.78,575167.88
69603842,15274.61,117844.06,7245.78,589085.19
73266506,15025.36,116095.64,7731.19,585844.44
76929265,14390.31,116769.05,7345.15,641452.75
80592297,14175.28,115912.13,7706.64,594381.56
84253124,14561.67,114997.49,8285.87,951466.81
87912401,13609.98,114758.86,5986.66,1469068.90
91574185,14952.42,109281.33,6309.08,1544998.50
95236354,11928.12,108190.61,6017.93,1464509.90
98897309,13938.42,105618.43,6438.43,1439613.90
102559993,11851.88,105687.23,6970.92,1315081.60
106221817,13273.98,105933.89,7793.15,1121125.10
109884644,14823.79,109814.77,7939.61,1177238.30
113546494,14392.32,111091.83,7654.48,1140303.90
117209033,15632.09,113772.83,7987.76,1114645.30
120870781,15135.00,115891.59,7433.43,1099275.40
124530281,14616.55,112745.13,7656.48,1082613.30
128192881,15257.74,116522.39,8025.17,1104213.30
131855519,15364.54,118012.48,8183.55,1063929.80
135513789,16525.48,117589.62,8211.16,1099603.00
139174013,16757.62,119432.70,8880.56,1090990.10
142835895,15543.10,119301.34,8817.54,1089204.50
146498426,16418.43,122183.67,8443.30,1128849.90
150161264,16296.52,117401.98,9285.71,1132050.80
153820148,15336.57,123281.47,8917.03,1133728.40
157483180,16023.67,123035.64,9069.74,1128836.60
161145717,16720.68,121938.20,8356.80,1085505.60
164808767,16061.55,120913.58,7948.46,1054244.80
168471046,14157.34,117974.95,7454.08,1179192.60
172133294,13571.27,117333.99,7767.54,1194214.40
175796269,13954.24,117684.15,6531.54,1351145.10
179458093,12742.55,116677.11,6048.38,1348836.50
183120565,14002.03,114631.16,6693.35,1269295.80
186780933,14380.40,114569.68,6595.27,1244891.00
190439917,14246.92,116679.47,7567.97,1094596.50
194101725,15200.85,118957.67,7854.04,1101411.10
197760897,14649.36,117988.40,8244.56,1180526.80
201423143,14925.63,119483.80,8380.40,1141079.80
205083681,14350.54,119288.01,7417.73,899052.06
208747609,15818.79,119193.36,7794.09,882279.00
212410927,14879.73,119409.56,7755.74,755204.19
216072851,16487.59,120534.86,8167.85,686932.56
219731873,16178.51,121272.11,8090.08,693483.06
223394380,17123.00,120412.95,8002.63,724078.25
227054260,15808.76,123495.67,8718.05,778953.25
230716087,17051.95,124970.41,9029.38,794016.25
234375411,16961.79,125010.90,9745.27,829029.25
238037253,17704.23,128116.76,9018.52,825533.63
241697426,16448.53,130038.31,9134.77,950317.56
245359282,18255.02,132051.09,9006.72,1069044.60
249022270,17440.70,132037.41,9063.84,782042.25
252684518,17423.59,129102.67,8221.90,829924.88
256344404,17298.37,127231.04,7621.20,1052229.00
260007048,17507.73,126474.90,7469.78,996275.19
263667241,15688.97,126578.28,7732.13,1285453.00
